trade_id,symbol,direction,entry_time,entry_price,exit_time,exit_price,exit_reason,stop_loss,take_profit_1,pnl,realized_rr,max_favorable,max_adverse,duration_hours
bt_1,XAUUSD,long,2026-02-08 23:00:00+00:00,4981.949067301846,2026-02-08 23:49:00+00:00,5044.0995,take_profit,4936.577,5044.0995,133.05775635169874,1.2586231263883905,61.69993269815404,-17.144067301846007,0.8166666666666667
bt_2,XAUUSD,long,2026-02-08 23:15:00+00:00,5024.352326822922,2026-02-12 16:17:00+00:00,4936.577,stop_loss,4936.577,5155.9569999999985,-105.6915703581307,-1.0562410551880834,94.88067317707828,-80.4143268229218,89.03333333333333
bt_3,XAUUSD,long,2026-02-08 23:30:00+00:00,5043.625,2026-02-12 16:17:00+00:00,4936.577,stop_loss,4936.577,5197.142,-107.50519391999977,-1.0461155462969882,75.60800000000017,-99.6869999999999,88.78333333333333
bt_4,XAUUSD,long,2026-02-09 00:00:00+00:00,5030.22710865064,2026-02-12 16:17:00+00:00,4936.577,stop_loss,4936.577,5170.1045,-106.47362050269076,-1.052712987428726,89.00589134936035,-86.28910865063972,88.28333333333333
bt_5,XAUUSD,long,2026-02-12 16:30:00+00:00,4953.875648524594,2026-02-12 23:00:00+00:00,4889.877285714286,stop_loss,4889.877285714286,5048.701571428572,-106.08788974787464,-1.0764062871453124,29.253351475405907,-47.538648524593555,6.5
bt_6,XAUUSD,short,2026-02-12 17:00:00+00:00,4957.717189406005,2026-02-13 00:00:00+00:00,4941.869,end_of_backtest,5074.646,4786.648500000001,9.270372345104317,0.09327316638731967,69.9881894060045,-25.411810593995142,7.0
bt_7,XAUUSD,short,2026-02-12 17:15:00+00:00,4963.976774497482,2026-02-13 00:00:00+00:00,4941.869,end_of_backtest,5074.646,4802.136,15.449314947734477,0.15511001743743383,76.24777449748217,-19.152225502517467,6.75
bt_8,XAUUSD,short,2026-02-12 23:00:00+00:00,4909.205228034023,2026-02-13 00:00:00+00:00,4941.869,end_of_backtest,4958.257,4838.847000000002,-75.96339475127272,-0.7666520384230109,21.476228034022824,-19.259771965977052,1.0
