datetime,open,high,low,close,tick_volume,spread_points
2026-07-01 00:00:00+00:00,30315.27,30332.93,30289.26,30305.19,7665,240
2026-07-01 01:00:00+00:00,30305.71,30310.74,30233.26,30234.74,7908,240
2026-07-01 02:00:00+00:00,30234.81,30236.81,30148.82,30219.10,6565,240
2026-07-01 03:00:00+00:00,30219.54,30258.53,30211.20,30248.46,4851,240
2026-07-01 04:00:00+00:00,30248.84,30255.81,30210.83,30225.19,4599,240
2026-07-01 05:00:00+00:00,30225.14,30244.31,30204.11,30211.16,5044,240
2026-07-01 06:00:00+00:00,30210.66,30225.18,30146.83,30172.82,5980,240
2026-07-01 07:00:00+00:00,30172.09,30176.34,30080.78,30155.11,6700,240
2026-07-01 08:00:00+00:00,30155.73,30159.13,30099.50,30158.73,6822,240
2026-07-01 09:00:00+00:00,30158.66,30167.10,30120.19,30165.79,4970,240
2026-07-01 10:00:00+00:00,30165.39,30195.47,30133.45,30188.50,4347,240
2026-07-01 11:00:00+00:00,30188.96,30216.54,30136.53,30143.96,5709,240
2026-07-01 12:00:00+00:00,30144.38,30175.83,30020.79,30047.91,13532,240
2026-07-01 13:00:00+00:00,30047.46,30094.14,29868.58,30062.61,62248,240
2026-07-01 14:00:00+00:00,30062.10,30107.13,29917.69,29973.29,38674,240
2026-07-01 15:00:00+00:00,29973.74,30135.10,29967.04,30035.42,23532,240
2026-07-01 16:00:00+00:00,30035.93,30061.16,29954.55,29970.04,16059,240
2026-07-01 17:00:00+00:00,29970.49,30020.37,29934.29,29943.26,13311,240
2026-07-01 18:00:00+00:00,29943.73,29970.28,29879.73,29912.30,10585,240
2026-07-01 19:00:00+00:00,29912.74,30011.45,29834.91,29860.68,17979,240
2026-07-01 20:00:00+00:00,29861.15,29866.66,29790.00,29845.39,9630,240
2026-07-01 22:00:00+00:00,29878.92,29898.99,29835.61,29890.73,4749,240
2026-07-01 23:00:00+00:00,29890.97,29893.48,29794.72,29828.29,5232,240
2026-07-02 00:00:00+00:00,29828.78,29900.73,29737.24,29892.43,16128,240
2026-07-02 01:00:00+00:00,29892.90,30010.83,29881.32,29986.68,8590,240
2026-07-02 02:00:00+00:00,29986.23,30022.18,29964.59,29990.61,6125,240
2026-07-02 03:00:00+00:00,29990.97,29996.57,29918.50,29956.30,6658,240
2026-07-02 04:00:00+00:00,29956.10,29971.64,29839.99,29897.09,7162,240
2026-07-02 05:00:00+00:00,29896.71,29942.42,29821.60,29834.08,8442,240
2026-07-02 06:00:00+00:00,29834.65,29849.52,29678.76,29703.44,9819,240
2026-07-02 07:00:00+00:00,29703.95,29727.36,29610.27,29676.06,11205,240
2026-07-02 08:00:00+00:00,29675.67,29821.56,29610.80,29816.92,12027,240
2026-07-02 09:00:00+00:00,29816.41,29816.43,29727.80,29741.54,8240,240
2026-07-02 10:00:00+00:00,29742.09,29791.68,29703.86,29787.38,6908,240
2026-07-02 11:00:00+00:00,29787.92,29861.76,29751.87,29817.73,7697,240
2026-07-02 12:00:00+00:00,29818.30,30102.56,29805.77,29967.06,19515,240
2026-07-02 13:00:00+00:00,29966.60,30044.69,29792.31,30039.88,55131,240
2026-07-02 14:00:00+00:00,30040.27,30076.12,29514.70,29623.93,75579,240
2026-07-02 15:00:00+00:00,29624.38,29634.40,29394.74,29459.72,62786,240
2026-07-02 16:00:00+00:00,29460.91,29471.16,29217.91,29245.28,38529,240
2026-07-02 17:00:00+00:00,29245.71,29266.29,29112.42,29122.18,34304,240
2026-07-02 18:00:00+00:00,29122.70,29310.88,29115.07,29271.90,29817,240
2026-07-02 19:00:00+00:00,29272.38,29371.46,29133.27,29320.02,33243,240
2026-07-02 20:00:00+00:00,29320.41,29347.58,29297.99,29336.46,8022,240
2026-07-02 22:00:00+00:00,29357.04,29409.40,29346.18,29404.15,3214,240
2026-07-02 23:00:00+00:00,29403.73,29406.12,29340.38,29387.54,6161,240
2026-07-03 00:00:00+00:00,29387.00,29427.00,29311.02,29325.01,17279,240
2026-07-03 01:00:00+00:00,29326.17,29485.86,29321.75,29469.48,11447,240
2026-07-03 02:00:00+00:00,29469.98,29542.48,29468.86,29537.40,4915,240
2026-07-03 03:00:00+00:00,29537.29,29561.65,29505.66,29555.57,4466,240
2026-07-03 04:00:00+00:00,29556.36,29607.38,29550.76,29590.44,3899,240
2026-07-03 05:00:00+00:00,29591.16,29628.93,29577.92,29612.23,4789,240
2026-07-03 06:00:00+00:00,29612.70,29674.66,29608.45,29628.31,4737,240
2026-07-03 07:00:00+00:00,29628.68,29655.64,29613.99,29632.30,4220,240
2026-07-03 08:00:00+00:00,29632.00,29660.77,29619.54,29636.86,4404,240
2026-07-03 09:00:00+00:00,29636.14,29687.56,29615.74,29658.63,3950,240
2026-07-03 10:00:00+00:00,29658.04,29681.20,29646.40,29667.54,3009,240
2026-07-03 11:00:00+00:00,29667.71,29695.24,29653.94,29688.54,3075,240
2026-07-03 12:00:00+00:00,29688.93,29710.11,29663.59,29689.60,3721,240
2026-07-03 13:00:00+00:00,29690.17,29742.49,29673.78,29726.33,6176,240
2026-07-03 14:00:00+00:00,29726.78,29733.14,29676.30,29706.17,5048,240
2026-07-03 15:00:00+00:00,29706.74,29712.06,29672.73,29693.97,3731,240
2026-07-03 16:00:00+00:00,29694.35,29711.93,29678.95,29690.62,3262,240
2026-07-05 22:00:00+00:00,29751.09,29773.39,29656.27,29739.91,7442,192
2026-07-05 23:00:00+00:00,29740.41,29803.70,29721.00,29779.16,6254,240
2026-07-06 00:00:00+00:00,29779.93,29798.36,29639.53,29719.88,16498,240
2026-07-06 01:00:00+00:00,29720.39,29725.54,29545.38,29587.01,14867,240
2026-07-06 02:00:00+00:00,29587.39,29612.51,29478.01,29519.71,11167,240
2026-07-06 03:00:00+00:00,29520.22,29600.55,29488.51,29525.46,8893,240
2026-07-06 04:00:00+00:00,29525.33,29634.35,29497.74,29623.14,6849,240
2026-07-06 05:00:00+00:00,29622.91,29625.86,29547.96,29585.69,7178,240
2026-07-06 06:00:00+00:00,29586.29,29652.59,29549.92,29641.88,6536,240
2026-07-06 07:00:00+00:00,29641.11,29669.61,29611.27,29646.38,5512,240
2026-07-06 08:00:00+00:00,29647.33,29678.30,29574.97,29664.07,7414,240
2026-07-06 09:00:00+00:00,29663.99,29682.75,29622.07,29671.87,5633,240
2026-07-06 10:00:00+00:00,29672.52,29686.07,29642.07,29679.34,4867,240
2026-07-06 11:00:00+00:00,29678.72,29709.44,29636.46,29673.26,6906,240
2026-07-06 12:00:00+00:00,29672.90,29730.35,29660.56,29728.89,7931,240
2026-07-06 13:00:00+00:00,29728.41,29802.41,29571.52,29728.22,46929,240
2026-07-06 14:00:00+00:00,29729.92,29862.06,29699.39,29819.70,36546,240
2026-07-06 15:00:00+00:00,29820.30,29879.26,29736.79,29869.01,18464,240
2026-07-06 16:00:00+00:00,29867.78,29888.75,29775.63,29784.69,9761,240
2026-07-06 17:00:00+00:00,29784.21,29830.34,29676.63,29691.17,13050,240
2026-07-06 18:00:00+00:00,29690.66,29798.42,29690.00,29784.51,9146,240
2026-07-06 19:00:00+00:00,29785.07,29845.76,29726.20,29747.14,12231,240
2026-07-06 20:00:00+00:00,29746.71,29766.83,29725.91,29741.25,4770,240
2026-07-06 22:00:00+00:00,29753.68,29770.40,29687.16,29692.12,3902,240
2026-07-06 23:00:00+00:00,29691.54,29726.37,29637.45,29649.89,5034,240
2026-07-07 00:00:00+00:00,29648.07,29711.08,29606.11,29614.89,11984,240
2026-07-07 01:00:00+00:00,29615.26,29631.98,29515.06,29570.56,9925,240
2026-07-07 02:00:00+00:00,29571.00,29616.41,29536.86,29544.85,7542,240
2026-07-07 03:00:00+00:00,29545.38,29581.47,29426.74,29465.57,8428,240
2026-07-07 04:00:00+00:00,29466.11,29477.95,29405.53,29422.93,6571,240
2026-07-07 05:00:00+00:00,29422.89,29501.44,29355.92,29486.54,8286,240
2026-07-07 06:00:00+00:00,29486.14,29498.52,29429.23,29486.93,5942,240
2026-07-07 07:00:00+00:00,29487.32,29541.11,29441.21,29443.37,6375,240
2026-07-07 08:00:00+00:00,29443.76,29506.50,29439.28,29457.06,6734,240
2026-07-07 09:00:00+00:00,29456.48,29491.03,29419.75,29459.78,5282,240
2026-07-07 10:00:00+00:00,29460.30,29486.40,29423.39,29456.58,5626,240
2026-07-07 11:00:00+00:00,29457.36,29458.14,29389.40,29439.31,7529,240
2026-07-07 12:00:00+00:00,29438.69,29513.54,29420.34,29439.87,8863,240
2026-07-07 13:00:00+00:00,29438.58,29482.71,29218.22,29267.38,48845,240
2026-07-07 14:00:00+00:00,29266.86,29301.91,29008.00,29099.89,53863,240
2026-07-07 15:00:00+00:00,29100.41,29185.89,29046.14,29184.61,31097,240
2026-07-07 16:00:00+00:00,29185.24,29355.36,29174.66,29337.40,19443,240
2026-07-07 17:00:00+00:00,29337.03,29378.13,29308.09,29364.63,15150,240
2026-07-07 18:00:00+00:00,29365.05,29371.40,29180.76,29186.20,12161,240
2026-07-07 19:00:00+00:00,29187.01,29204.31,29066.23,29189.00,17811,360
2026-07-07 20:00:00+00:00,29189.57,29234.11,29184.99,29216.63,4598,360
2026-07-07 22:00:00+00:00,29152.64,29197.32,29119.51,29182.07,4536,287
2026-07-07 23:00:00+00:00,29181.99,29205.80,29092.91,29099.50,4790,360
2026-07-08 00:00:00+00:00,29099.96,29344.71,29065.90,29341.56,12063,360
2026-07-08 01:00:00+00:00,29342.04,29355.85,29225.89,29234.91,8529,360
2026-07-08 02:00:00+00:00,29235.41,29273.53,29187.05,29259.44,7712,360
2026-07-08 03:00:00+00:00,29259.95,29330.49,29259.95,29265.79,5308,360
2026-07-08 04:00:00+00:00,29266.26,29271.92,29175.35,29214.03,6393,360
2026-07-08 05:00:00+00:00,29214.51,29245.17,29110.64,29145.88,7553,360
2026-07-08 06:00:00+00:00,29145.67,29161.24,29081.54,29128.08,6263,360
2026-07-08 07:00:00+00:00,29127.08,29206.43,29080.47,29178.92,7547,360
2026-07-08 08:00:00+00:00,29179.48,29212.87,28756.70,28808.26,24139,360
2026-07-08 09:00:00+00:00,28807.75,28831.67,28708.50,28754.99,13606,360
2026-07-08 10:00:00+00:00,28755.55,28862.59,28720.97,28821.26,8861,360
2026-07-08 11:00:00+00:00,28820.29,28923.01,28776.01,28890.63,10763,360
2026-07-08 12:00:00+00:00,28889.67,29038.84,28856.19,28954.67,9028,360
2026-07-08 13:00:00+00:00,28954.21,29198.85,28949.40,29169.50,35701,360
2026-07-08 14:00:00+00:00,29169.03,29188.85,28951.75,29011.90,40187,360
2026-07-08 15:00:00+00:00,29012.68,29024.48,28834.96,28897.08,24690,360
2026-07-08 16:00:00+00:00,28897.54,29176.84,28894.60,29174.13,17342,360
2026-07-08 17:00:00+00:00,29173.26,29257.61,29125.52,29153.50,11780,360
2026-07-08 18:00:00+00:00,29152.93,29225.62,29129.69,29206.06,11929,360
2026-07-08 19:00:00+00:00,29207.41,29299.82,29176.82,29258.06,11871,360
2026-07-08 20:00:00+00:00,29258.53,29268.37,29153.77,29190.07,6232,360
2026-07-08 22:00:00+00:00,29219.89,29251.92,29207.22,29228.73,4112,360
2026-07-08 23:00:00+00:00,29228.19,29305.82,29199.11,29295.05,5343,360
2026-07-09 00:00:00+00:00,29294.45,29384.96,29292.61,29307.06,9058,360
2026-07-09 01:00:00+00:00,29307.68,29357.79,29249.12,29253.01,8720,360
2026-07-09 02:00:00+00:00,29252.47,29379.86,29223.23,29232.65,8630,360
2026-07-09 03:00:00+00:00,29233.29,29320.26,29200.08,29310.11,7379,360
2026-07-09 04:00:00+00:00,29310.09,29361.55,29266.05,29355.89,5327,360
2026-07-09 05:00:00+00:00,29355.78,29412.06,29277.85,29410.48,7441,360
2026-07-09 06:00:00+00:00,29409.82,29445.49,29375.81,29415.35,5623,360
2026-07-09 07:00:00+00:00,29415.95,29509.06,29407.18,29487.42,5352,360
2026-07-09 08:00:00+00:00,29487.96,29537.81,29447.00,29464.15,6390,360
2026-07-09 09:00:00+00:00,29465.17,29472.66,29417.25,29447.96,5419,360
2026-07-09 10:00:00+00:00,29447.41,29471.46,29367.56,29403.56,5126,360
2026-07-09 11:00:00+00:00,29404.43,29523.49,29382.04,29498.60,6339,360
2026-07-09 12:00:00+00:00,29499.39,29589.13,29484.28,29538.87,6628,360
2026-07-09 13:00:00+00:00,29538.12,29733.35,29474.70,29713.22,20477,360
2026-07-09 14:00:00+00:00,29713.78,29725.21,29417.86,29590.52,30386,360
2026-07-09 15:00:00+00:00,29590.13,29708.11,29583.08,29689.23,10668,360
2026-07-09 16:00:00+00:00,29689.71,29726.21,29668.32,29699.89,6289,360
2026-07-09 17:00:00+00:00,29700.07,29796.05,29697.21,29777.71,4739,360
2026-07-09 18:00:00+00:00,29777.78,29786.46,29732.74,29742.80,5105,360
2026-07-09 19:00:00+00:00,29743.27,29760.73,29700.59,29751.72,7024,360
2026-07-09 20:00:00+00:00,29750.74,29776.34,29729.66,29733.03,3528,360
2026-07-09 22:00:00+00:00,29744.28,29768.01,29710.96,29727.72,3476,360
2026-07-09 23:00:00+00:00,29727.76,29769.22,29713.88,29739.10,3368,360
2026-07-10 00:00:00+00:00,29739.97,29757.75,29610.98,29673.24,8369,360
2026-07-10 01:00:00+00:00,29673.86,29728.43,29624.15,29698.30,5253,360
2026-07-10 02:00:00+00:00,29698.41,29758.04,29660.77,29757.84,4649,360
2026-07-10 03:00:00+00:00,29758.26,29769.24,29718.66,29738.67,3569,360
2026-07-10 04:00:00+00:00,29739.23,29754.72,29682.13,29688.83,3732,360
2026-07-10 05:00:00+00:00,29688.94,29703.08,29646.78,29652.01,4353,360
2026-07-10 06:00:00+00:00,29652.92,29662.57,29582.02,29625.45,4881,360
2026-07-10 07:00:00+00:00,29626.07,29631.31,29569.88,29579.69,4592,360
2026-07-10 08:00:00+00:00,29579.69,29610.16,29550.34,29579.85,5510,360
2026-07-10 09:00:00+00:00,29579.84,29633.40,29523.54,29621.53,4578,360
2026-07-10 10:00:00+00:00,29621.90,29667.93,29612.58,29656.36,3592,360
2026-07-10 11:00:00+00:00,29656.37,29693.43,29613.23,29621.42,4608,360
2026-07-10 12:00:00+00:00,29621.45,29684.25,29578.21,29607.00,7020,287
2026-07-10 13:00:00+00:00,29606.55,29774.13,29597.33,29729.08,20669,360
2026-07-10 14:00:00+00:00,29728.58,29771.19,29484.74,29624.27,27271,286
2026-07-10 15:00:00+00:00,29625.68,29797.25,29587.03,29750.23,17625,360
2026-07-10 16:00:00+00:00,29751.05,29848.24,29751.05,29833.01,7451,360
2026-07-10 17:00:00+00:00,29833.22,29877.96,29803.41,29844.99,5044,360
2026-07-10 18:00:00+00:00,29845.66,29875.46,29830.03,29844.26,4799,360
2026-07-10 19:00:00+00:00,29844.70,29882.38,29831.35,29843.54,5184,360
2026-07-10 20:00:00+00:00,29844.49,29870.33,29838.48,29869.90,2329,360
2026-07-12 22:00:00+00:00,29751.29,29793.46,29671.97,29726.79,5818,287
2026-07-12 23:00:00+00:00,29727.34,29727.34,29661.48,29709.81,4115,360
2026-07-13 00:00:00+00:00,29709.21,29857.63,29624.19,29649.97,12552,360
2026-07-13 01:00:00+00:00,29650.64,29665.56,29553.51,29576.24,10662,360
2026-07-13 02:00:00+00:00,29577.25,29623.89,29530.74,29532.00,7390,360
2026-07-13 03:00:00+00:00,29532.72,29543.62,29498.90,29505.03,5441,360
2026-07-13 04:00:00+00:00,29505.21,29506.20,29429.81,29443.73,4842,360
2026-07-13 05:00:00+00:00,29444.30,29509.59,29363.81,29468.11,7706,360
2026-07-13 06:00:00+00:00,29468.75,29483.53,29405.46,29450.09,6677,360
2026-07-13 07:00:00+00:00,29450.84,29509.02,29427.27,29471.43,5971,360
2026-07-13 08:00:00+00:00,29472.01,29572.72,29466.85,29565.77,5593,360
2026-07-13 09:00:00+00:00,29566.24,29595.55,29537.19,29590.44,3624,360
2026-07-13 10:00:00+00:00,29590.87,29596.94,29555.12,29575.25,3664,360
2026-07-13 11:00:00+00:00,29576.56,29618.61,29549.11,29559.87,4932,360
2026-07-13 12:00:00+00:00,29560.53,29577.09,29475.57,29537.88,6186,360
2026-07-13 13:00:00+00:00,29538.34,29566.76,29337.61,29448.71,27158,360
2026-07-13 14:00:00+00:00,29448.08,29542.53,29313.48,29536.56,28334,287
2026-07-13 15:00:00+00:00,29536.96,29571.21,29416.87,29430.22,14389,360
2026-07-13 16:00:00+00:00,29430.69,29457.11,29280.24,29346.00,13365,360
2026-07-13 17:00:00+00:00,29346.20,29399.64,29287.78,29298.50,10749,360
2026-07-13 18:00:00+00:00,29298.96,29357.73,29274.04,29312.39,9615,360
2026-07-13 19:00:00+00:00,29312.84,29344.30,29215.70,29285.61,11094,360
2026-07-13 20:00:00+00:00,29285.00,29293.07,29206.60,29248.65,4657,360
2026-07-13 22:00:00+00:00,29267.69,29301.52,29217.29,29221.91,4069,360
2026-07-13 23:00:00+00:00,29222.13,29245.94,29151.11,29242.28,4924,360
2026-07-14 00:00:00+00:00,29243.20,29356.57,29149.36,29344.83,21079,360
2026-07-14 01:00:00+00:00,29344.24,29363.12,29260.02,29269.73,11655,360
2026-07-14 02:00:00+00:00,29270.77,29311.39,29188.75,29210.60,9342,360
2026-07-14 03:00:00+00:00,29211.39,29250.80,29127.25,29248.06,8901,360
2026-07-14 04:00:00+00:00,29248.59,29340.12,29195.56,29333.57,6232,360
2026-07-14 05:00:00+00:00,29334.21,29453.50,29313.57,29414.60,6413,360
2026-07-14 06:00:00+00:00,29414.57,29471.08,29385.75,29386.67,5501,360
2026-07-14 07:00:00+00:00,29386.17,29443.05,29368.17,29395.75,7382,360
2026-07-14 08:00:00+00:00,29396.34,29457.20,29370.26,29394.32,7504,360
2026-07-14 09:00:00+00:00,29394.12,29450.73,29380.74,29424.15,5036,360
2026-07-14 10:00:00+00:00,29424.24,29454.46,29400.69,29429.41,4656,360
2026-07-14 11:00:00+00:00,29428.60,29492.28,29377.32,29455.57,8902,360
2026-07-14 12:00:00+00:00,29454.64,29742.25,29392.13,29594.76,14314,287
2026-07-14 13:00:00+00:00,29595.58,29653.74,29507.83,29601.74,28319,360
2026-07-14 14:00:00+00:00,29602.55,29658.25,29389.53,29595.40,33844,287
2026-07-14 15:00:00+00:00,29596.39,29716.95,29575.72,29606.62,16600,360
2026-07-14 16:00:00+00:00,29607.13,29651.13,29527.18,29648.65,12247,360
2026-07-14 17:00:00+00:00,29649.26,29688.16,29631.75,29684.42,5998,360
2026-07-14 18:00:00+00:00,29685.27,29699.52,29634.46,29646.90,6091,360
2026-07-14 19:00:00+00:00,29646.65,29659.38,29593.47,29610.45,8128,360
2026-07-14 20:00:00+00:00,29609.95,29630.70,29590.60,29616.36,3701,360
2026-07-14 22:00:00+00:00,29627.28,29631.83,29572.29,29599.16,3388,360
2026-07-14 23:00:00+00:00,29598.83,29724.54,29583.91,29713.26,4343,360
2026-07-15 00:00:00+00:00,29713.77,29759.72,29663.37,29743.72,7473,360
2026-07-15 01:00:00+00:00,29743.42,29783.66,29685.91,29782.55,6799,360
2026-07-15 02:00:00+00:00,29783.41,29812.47,29775.94,29785.94,4000,360
2026-07-15 03:00:00+00:00,29786.53,29844.04,29772.23,29838.11,3422,360
2026-07-15 04:00:00+00:00,29838.43,29848.07,29809.24,29847.89,3194,360
2026-07-15 05:00:00+00:00,29851.68,29883.74,29794.02,29856.72,5833,360
2026-07-15 06:00:00+00:00,29857.33,29875.12,29835.52,29856.12,4362,360
2026-07-15 07:00:00+00:00,29856.92,29887.42,29754.62,29822.06,5525,360
2026-07-15 08:00:00+00:00,29822.19,29824.28,29697.53,29762.62,5693,360
2026-07-15 09:00:00+00:00,29762.67,29788.74,29741.44,29749.18,3781,360
2026-07-15 10:00:00+00:00,29750.03,29772.50,29712.60,29752.19,4314,360
2026-07-15 11:00:00+00:00,29751.82,29778.92,29731.36,29737.87,4553,360
2026-07-15 12:00:00+00:00,29738.47,29820.65,29681.87,29805.95,7010,286
2026-07-15 13:00:00+00:00,29806.48,29824.26,29581.15,29648.21,20907,360
2026-07-15 14:00:00+00:00,29649.27,29717.07,29363.15,29456.42,32123,360
2026-07-15 15:00:00+00:00,29456.90,29486.53,29360.38,29406.75,19835,360
2026-07-15 16:00:00+00:00,29405.71,29423.80,29224.58,29339.59,16110,287
2026-07-15 17:00:00+00:00,29340.06,29532.02,29332.37,29513.62,8926,360
2026-07-15 18:00:00+00:00,29512.99,29569.35,29422.96,29440.22,8121,360
2026-07-15 19:00:00+00:00,29439.80,29533.49,29417.36,29528.46,11520,360
2026-07-15 20:00:00+00:00,29527.68,29563.67,29489.81,29534.87,3620,360
2026-07-15 22:00:00+00:00,29537.62,29578.57,29507.73,29547.88,3880,360
2026-07-15 23:00:00+00:00,29546.94,29565.83,29513.01,29521.02,3684,360
2026-07-16 00:00:00+00:00,29520.53,29593.21,29452.50,29482.02,8730,360
2026-07-16 01:00:00+00:00,29482.98,29516.54,29424.70,29480.24,7739,360
2026-07-16 02:00:00+00:00,29480.22,29565.52,29451.05,29558.28,5239,360
2026-07-16 03:00:00+00:00,29557.43,29581.79,29537.46,29573.68,4295,360
2026-07-16 04:00:00+00:00,29574.16,29585.47,29526.47,29538.50,3764,360
2026-07-16 05:00:00+00:00,29539.01,29626.18,29498.20,29517.28,5658,343
2026-07-16 06:00:00+00:00,29517.74,29578.33,29472.36,29515.21,6509,360
2026-07-16 07:00:00+00:00,29514.70,29516.87,29379.07,29392.78,5697,360
2026-07-16 08:00:00+00:00,29392.77,29425.22,29308.91,29422.20,6476,360
2026-07-16 09:00:00+00:00,29422.43,29474.74,29358.58,29361.44,4887,360
2026-07-16 10:00:00+00:00,29361.44,29391.20,29333.90,29360.31,5017,360
2026-07-16 11:00:00+00:00,29359.88,29361.55,29192.34,29277.23,7318,360
2026-07-16 12:00:00+00:00,29276.89,29288.09,29194.54,29223.23,7320,360
2026-07-16 13:00:00+00:00,29223.19,29361.12,29090.02,29177.77,29035,360
2026-07-16 14:00:00+00:00,29176.96,29336.86,29152.39,29265.22,28398,360
2026-07-16 15:00:00+00:00,29265.67,29296.00,29167.22,29221.96,18526,360
2026-07-16 16:00:00+00:00,29222.48,29225.13,29093.77,29169.49,15114,360
