datetime,open,high,low,close,tick_volume,spread_points
2026-07-06 00:00:00+00:00,1.14364,1.14370,1.14352,1.14352,52,8
2026-07-06 00:01:00+00:00,1.14353,1.14372,1.14353,1.14362,54,8
2026-07-06 00:02:00+00:00,1.14362,1.14372,1.14360,1.14368,41,8
2026-07-06 00:03:00+00:00,1.14367,1.14369,1.14353,1.14362,51,8
2026-07-06 00:04:00+00:00,1.14362,1.14364,1.14349,1.14349,29,8
2026-07-06 00:05:00+00:00,1.14349,1.14358,1.14348,1.14351,26,8
2026-07-06 00:06:00+00:00,1.14351,1.14351,1.14343,1.14343,22,8
2026-07-06 00:07:00+00:00,1.14343,1.14348,1.14340,1.14343,28,8
2026-07-06 00:08:00+00:00,1.14341,1.14345,1.14339,1.14343,18,8
2026-07-06 00:09:00+00:00,1.14343,1.14343,1.14323,1.14328,27,8
2026-07-06 00:10:00+00:00,1.14328,1.14339,1.14325,1.14339,31,8
2026-07-06 00:11:00+00:00,1.14340,1.14346,1.14339,1.14345,18,8
2026-07-06 00:12:00+00:00,1.14344,1.14351,1.14339,1.14350,21,8
2026-07-06 00:13:00+00:00,1.14350,1.14363,1.14350,1.14363,21,8
2026-07-06 00:14:00+00:00,1.14363,1.14363,1.14352,1.14358,23,8
2026-07-06 00:15:00+00:00,1.14359,1.14376,1.14359,1.14375,32,8
2026-07-06 00:16:00+00:00,1.14375,1.14401,1.14368,1.14399,45,8
2026-07-06 00:17:00+00:00,1.14398,1.14407,1.14391,1.14394,52,8
2026-07-06 00:18:00+00:00,1.14394,1.14394,1.14376,1.14380,32,8
2026-07-06 00:19:00+00:00,1.14380,1.14385,1.14378,1.14382,27,8
2026-07-06 00:20:00+00:00,1.14383,1.14390,1.14380,1.14389,19,8
2026-07-06 00:21:00+00:00,1.14387,1.14389,1.14380,1.14389,20,8
2026-07-06 00:22:00+00:00,1.14389,1.14389,1.14384,1.14387,16,8
2026-07-06 00:23:00+00:00,1.14388,1.14388,1.14380,1.14380,23,8
2026-07-06 00:24:00+00:00,1.14381,1.14382,1.14374,1.14379,27,8
2026-07-06 00:25:00+00:00,1.14379,1.14381,1.14374,1.14374,29,8
2026-07-06 00:26:00+00:00,1.14375,1.14376,1.14364,1.14364,20,8
2026-07-06 00:27:00+00:00,1.14362,1.14377,1.14362,1.14374,31,8
2026-07-06 00:28:00+00:00,1.14374,1.14379,1.14374,1.14378,18,8
2026-07-06 00:29:00+00:00,1.14378,1.14384,1.14374,1.14384,24,8
2026-07-06 00:30:00+00:00,1.14384,1.14403,1.14381,1.14395,55,8
2026-07-06 00:31:00+00:00,1.14395,1.14395,1.14381,1.14389,31,8
2026-07-06 00:32:00+00:00,1.14388,1.14396,1.14388,1.14395,22,8
2026-07-06 00:33:00+00:00,1.14394,1.14403,1.14388,1.14389,33,8
2026-07-06 00:34:00+00:00,1.14388,1.14390,1.14381,1.14385,27,8
2026-07-06 00:35:00+00:00,1.14385,1.14385,1.14373,1.14380,23,8
2026-07-06 00:36:00+00:00,1.14382,1.14389,1.14374,1.14388,30,8
2026-07-06 00:37:00+00:00,1.14389,1.14399,1.14388,1.14398,19,8
2026-07-06 00:38:00+00:00,1.14399,1.14402,1.14383,1.14384,26,8
2026-07-06 00:39:00+00:00,1.14384,1.14395,1.14384,1.14393,15,8
2026-07-06 00:40:00+00:00,1.14394,1.14401,1.14390,1.14401,22,8
2026-07-06 00:41:00+00:00,1.14401,1.14404,1.14398,1.14402,16,8
2026-07-06 00:42:00+00:00,1.14401,1.14405,1.14395,1.14401,18,8
2026-07-06 00:43:00+00:00,1.14401,1.14401,1.14393,1.14395,25,8
2026-07-06 00:44:00+00:00,1.14395,1.14399,1.14392,1.14394,26,8
2026-07-06 00:45:00+00:00,1.14394,1.14399,1.14392,1.14393,18,8
2026-07-06 00:46:00+00:00,1.14393,1.14400,1.14393,1.14398,13,8
2026-07-06 00:47:00+00:00,1.14398,1.14399,1.14393,1.14395,21,8
2026-07-06 00:48:00+00:00,1.14394,1.14398,1.14387,1.14387,26,8
2026-07-06 00:49:00+00:00,1.14387,1.14387,1.14372,1.14381,32,8
2026-07-06 00:50:00+00:00,1.14380,1.14383,1.14370,1.14376,28,8
