datetime,open,high,low,close,tick_volume,spread_points
2026-07-06 00:00:00+00:00,29779.93,29782.79,29740.93,29742.22,511,240
2026-07-06 00:01:00+00:00,29742.73,29743.16,29709.98,29710.33,610,240
2026-07-06 00:02:00+00:00,29709.93,29728.90,29695.08,29727.22,671,240
2026-07-06 00:03:00+00:00,29726.80,29738.16,29724.89,29733.14,432,240
2026-07-06 00:04:00+00:00,29733.54,29747.34,29723.52,29743.30,368,240
2026-07-06 00:05:00+00:00,29743.78,29748.63,29727.98,29733.01,378,240
2026-07-06 00:06:00+00:00,29733.51,29741.75,29722.60,29728.78,364,240
2026-07-06 00:07:00+00:00,29728.33,29743.40,29722.53,29738.96,282,240
2026-07-06 00:08:00+00:00,29739.44,29757.01,29737.67,29751.78,248,240
2026-07-06 00:09:00+00:00,29752.28,29765.14,29749.51,29759.98,201,240
2026-07-06 00:10:00+00:00,29759.70,29759.70,29740.51,29749.64,284,240
2026-07-06 00:11:00+00:00,29749.15,29755.69,29743.78,29749.40,199,240
2026-07-06 00:12:00+00:00,29749.13,29758.55,29742.56,29758.50,178,240
2026-07-06 00:13:00+00:00,29758.09,29770.40,29755.28,29769.42,163,240
2026-07-06 00:14:00+00:00,29768.92,29776.36,29761.53,29775.93,167,240
2026-07-06 00:15:00+00:00,29776.37,29798.36,29772.40,29795.08,243,240
2026-07-06 00:16:00+00:00,29795.51,29798.23,29789.04,29790.75,170,240
2026-07-06 00:17:00+00:00,29790.45,29794.00,29785.36,29787.41,155,240
2026-07-06 00:18:00+00:00,29786.90,29795.16,29777.88,29782.32,160,240
2026-07-06 00:19:00+00:00,29781.84,29786.64,29770.73,29772.76,188,240
2026-07-06 00:20:00+00:00,29772.77,29778.91,29765.70,29773.99,198,240
2026-07-06 00:21:00+00:00,29774.47,29776.00,29766.42,29774.41,189,240
2026-07-06 00:22:00+00:00,29773.99,29774.75,29754.78,29755.65,216,240
2026-07-06 00:23:00+00:00,29756.10,29759.15,29748.55,29754.73,248,240
2026-07-06 00:24:00+00:00,29754.36,29757.02,29744.34,29751.50,211,240
2026-07-06 00:25:00+00:00,29751.99,29758.84,29736.76,29736.76,261,240
2026-07-06 00:26:00+00:00,29737.20,29738.03,29722.82,29722.82,256,240
2026-07-06 00:27:00+00:00,29722.34,29730.16,29713.26,29714.35,304,240
2026-07-06 00:28:00+00:00,29714.83,29721.82,29703.41,29718.10,334,240
2026-07-06 00:29:00+00:00,29718.83,29721.47,29674.14,29676.48,432,240
2026-07-06 00:30:00+00:00,29676.96,29691.20,29639.53,29681.97,756,240
2026-07-06 00:31:00+00:00,29682.44,29694.29,29669.18,29687.12,571,240
2026-07-06 00:32:00+00:00,29686.71,29702.93,29678.28,29680.56,496,240
2026-07-06 00:33:00+00:00,29679.81,29694.24,29670.16,29670.16,446,240
2026-07-06 00:34:00+00:00,29670.53,29694.36,29670.53,29693.13,403,240
2026-07-06 00:35:00+00:00,29692.60,29694.92,29677.96,29681.25,383,240
2026-07-06 00:36:00+00:00,29680.77,29701.37,29677.20,29700.88,313,240
2026-07-06 00:37:00+00:00,29701.47,29717.34,29698.41,29715.69,279,240
2026-07-06 00:38:00+00:00,29716.21,29721.23,29711.70,29717.12,212,240
2026-07-06 00:39:00+00:00,29716.69,29722.68,29709.30,29711.75,200,240
2026-07-06 00:40:00+00:00,29712.19,29723.92,29702.72,29720.01,285,240
2026-07-06 00:41:00+00:00,29719.65,29727.83,29716.19,29725.17,187,240
2026-07-06 00:42:00+00:00,29724.94,29731.34,29722.43,29727.27,155,240
2026-07-06 00:43:00+00:00,29727.82,29737.33,29726.88,29736.37,178,240
2026-07-06 00:44:00+00:00,29735.91,29738.05,29726.22,29727.51,154,240
2026-07-06 00:45:00+00:00,29728.02,29754.76,29728.02,29751.74,221,240
2026-07-06 00:46:00+00:00,29752.31,29763.45,29752.31,29758.41,151,240
2026-07-06 00:47:00+00:00,29757.98,29759.26,29750.29,29750.38,142,240
2026-07-06 00:48:00+00:00,29750.98,29758.88,29749.22,29754.41,135,240
2026-07-06 00:49:00+00:00,29753.68,29757.74,29739.47,29739.92,149,240
2026-07-06 00:50:00+00:00,29739.38,29739.46,29723.86,29733.93,191,240
2026-07-06 00:51:00+00:00,29733.27,29738.42,29731.40,29732.77,170,240
2026-07-06 00:52:00+00:00,29733.16,29733.16,29711.43,29718.47,201,240
2026-07-06 00:53:00+00:00,29718.96,29732.91,29714.89,29730.66,248,240
2026-07-06 00:54:00+00:00,29730.14,29731.90,29723.88,29731.76,185,240
2026-07-06 00:55:00+00:00,29732.21,29745.09,29718.98,29722.35,308,240
2026-07-06 00:56:00+00:00,29722.82,29728.97,29722.16,29725.61,168,240
2026-07-06 00:57:00+00:00,29726.36,29730.87,29714.06,29716.64,211,240
2026-07-06 00:58:00+00:00,29716.17,29721.51,29708.44,29717.29,198,240
2026-07-06 00:59:00+00:00,29717.58,29726.27,29716.13,29719.88,181,240
2026-07-06 01:00:00+00:00,29720.39,29725.54,29700.91,29705.21,296,240
2026-07-06 01:01:00+00:00,29705.92,29715.51,29698.21,29712.39,240,240
2026-07-06 01:02:00+00:00,29712.00,29716.50,29699.92,29712.16,225,240
2026-07-06 01:03:00+00:00,29712.74,29719.68,29696.49,29709.06,251,240
