datetime,open,high,low,close,tick_volume,spread_points
2026-07-01 00:00:00+00:00,1.32497,1.32516,1.32311,1.32350,7190,10
2026-07-01 04:00:00+00:00,1.32352,1.32456,1.32281,1.32440,8111,10
2026-07-01 08:00:00+00:00,1.32440,1.32565,1.32387,1.32417,10112,10
2026-07-01 12:00:00+00:00,1.32420,1.32916,1.32186,1.32772,20399,10
2026-07-01 16:00:00+00:00,1.32774,1.32917,1.32709,1.32776,10022,10
2026-07-01 20:00:00+00:00,1.32774,1.32800,1.32655,1.32782,2789,9
2026-07-02 00:00:00+00:00,1.32782,1.32944,1.32739,1.32863,7224,10
2026-07-02 04:00:00+00:00,1.32863,1.33379,1.32848,1.33360,11534,10
2026-07-02 08:00:00+00:00,1.33356,1.33624,1.33079,1.33100,13703,10
2026-07-02 12:00:00+00:00,1.33098,1.33843,1.32966,1.33616,28986,10
2026-07-02 16:00:00+00:00,1.33619,1.33620,1.33374,1.33453,10976,10
2026-07-02 20:00:00+00:00,1.33451,1.33507,1.33369,1.33379,3487,7
2026-07-03 00:00:00+00:00,1.33379,1.33660,1.33342,1.33610,8718,10
2026-07-03 04:00:00+00:00,1.33613,1.33807,1.33578,1.33711,9561,10
2026-07-03 08:00:00+00:00,1.33715,1.33734,1.33487,1.33582,8822,10
2026-07-03 12:00:00+00:00,1.33581,1.33613,1.33454,1.33549,8454,10
2026-07-03 16:00:00+00:00,1.33549,1.33581,1.33509,1.33527,4314,10
2026-07-03 20:00:00+00:00,1.33528,1.33538,1.33457,1.33496,2854,10
2026-07-05 20:00:00+00:00,1.33419,1.33542,1.33387,1.33518,2263,10
2026-07-06 00:00:00+00:00,1.33516,1.33562,1.33385,1.33417,8202,10
2026-07-06 04:00:00+00:00,1.33414,1.33495,1.33282,1.33481,8568,10
2026-07-06 08:00:00+00:00,1.33482,1.33500,1.33300,1.33438,9763,10
2026-07-06 12:00:00+00:00,1.33438,1.33679,1.33367,1.33672,12218,10
2026-07-06 16:00:00+00:00,1.33675,1.33967,1.33646,1.33914,7000,10
2026-07-06 20:00:00+00:00,1.33910,1.34009,1.33812,1.33940,2959,4
2026-07-07 00:00:00+00:00,1.33939,1.34014,1.33873,1.33894,7524,10
2026-07-07 04:00:00+00:00,1.33894,1.33931,1.33746,1.33769,8251,10
2026-07-07 08:00:00+00:00,1.33768,1.33940,1.33690,1.33876,9544,10
2026-07-07 12:00:00+00:00,1.33879,1.33924,1.33604,1.33706,13794,10
2026-07-07 16:00:00+00:00,1.33707,1.33761,1.33483,1.33608,9205,10
2026-07-07 20:00:00+00:00,1.33605,1.33622,1.33446,1.33462,3369,9
2026-07-08 00:00:00+00:00,1.33464,1.33590,1.33416,1.33541,9148,10
2026-07-08 04:00:00+00:00,1.33540,1.33696,1.33501,1.33646,9951,10
2026-07-08 08:00:00+00:00,1.33647,1.33696,1.33218,1.33356,18664,10
2026-07-08 12:00:00+00:00,1.33358,1.33773,1.33339,1.33599,18110,10
2026-07-08 16:00:00+00:00,1.33602,1.34100,1.33597,1.34014,11756,10
2026-07-08 20:00:00+00:00,1.34015,1.34036,1.33834,1.33933,3608,4
2026-07-09 00:00:00+00:00,1.33935,1.34039,1.33863,1.33956,7839,10
2026-07-09 04:00:00+00:00,1.33956,1.34305,1.33929,1.34146,9620,10
2026-07-09 08:00:00+00:00,1.34144,1.34211,1.33841,1.33882,9609,10
2026-07-09 12:00:00+00:00,1.33883,1.34104,1.33801,1.34064,13038,10
2026-07-09 16:00:00+00:00,1.34067,1.34191,1.34019,1.34072,7617,10
2026-07-09 20:00:00+00:00,1.34072,1.34130,1.33960,1.34130,2913,9
2026-07-10 00:00:00+00:00,1.34130,1.34514,1.34079,1.34390,9491,10
2026-07-10 04:00:00+00:00,1.34388,1.34388,1.34199,1.34212,9118,10
2026-07-10 08:00:00+00:00,1.34211,1.34368,1.34081,1.34256,10919,10
2026-07-10 12:00:00+00:00,1.34258,1.34367,1.33914,1.34201,15281,10
2026-07-10 16:00:00+00:00,1.34201,1.34232,1.33922,1.33979,8615,10
2026-07-10 20:00:00+00:00,1.33982,1.34020,1.33938,1.33998,1874,10
2026-07-12 20:00:00+00:00,1.33851,1.33872,1.33687,1.33861,3341,10
2026-07-13 00:00:00+00:00,1.33862,1.33871,1.33663,1.33781,10902,10
2026-07-13 04:00:00+00:00,1.33779,1.33949,1.33738,1.33928,11490,10
2026-07-13 08:00:00+00:00,1.33931,1.34113,1.33810,1.33931,12373,10
2026-07-13 12:00:00+00:00,1.33929,1.34022,1.33630,1.33796,16399,10
2026-07-13 16:00:00+00:00,1.33798,1.33838,1.33512,1.33530,11375,10
2026-07-13 20:00:00+00:00,1.33528,1.33548,1.33400,1.33492,3615,9
2026-07-14 00:00:00+00:00,1.33493,1.33637,1.33420,1.33600,10481,10
2026-07-14 04:00:00+00:00,1.33601,1.33693,1.33509,1.33569,9482,10
2026-07-14 08:00:00+00:00,1.33573,1.33869,1.33534,1.33836,11424,10
2026-07-14 12:00:00+00:00,1.33836,1.34431,1.33794,1.33826,26409,10
2026-07-14 16:00:00+00:00,1.33823,1.33915,1.33676,1.33875,10956,10
2026-07-14 20:00:00+00:00,1.33876,1.33963,1.33723,1.33961,3465,9
2026-07-15 00:00:00+00:00,1.33962,1.34088,1.33939,1.34032,7488,10
2026-07-15 04:00:00+00:00,1.34032,1.34196,1.33999,1.34014,9170,10
2026-07-15 08:00:00+00:00,1.34015,1.34146,1.33803,1.34095,9704,10
2026-07-15 12:00:00+00:00,1.34092,1.34973,1.34021,1.34952,16976,10
2026-07-15 16:00:00+00:00,1.34948,1.35578,1.34933,1.35346,14575,10
2026-07-15 20:00:00+00:00,1.35346,1.35434,1.35316,1.35382,3787,9
2026-07-16 00:00:00+00:00,1.35382,1.35438,1.35193,1.35324,9228,10
2026-07-16 04:00:00+00:00,1.35327,1.35421,1.35266,1.35329,9862,10
2026-07-16 08:00:00+00:00,1.35328,1.35340,1.34930,1.35062,10923,10
2026-07-16 12:00:00+00:00,1.35063,1.35170,1.34797,1.34827,15663,10
2026-07-16 16:00:00+00:00,1.34830,1.34831,1.34592,1.34744,8721,10
2026-07-16 20:00:00+00:00,1.34741,1.34799,1.34726,1.34777,2926,9
