datetime,open,high,low,close,tick_volume,spread_points
2026-07-16 16:50:00+00:00,64393.75,64449.48,64376.74,64420.23,112,1000
2026-07-16 16:51:00+00:00,64420.58,64450.34,64411.65,64420.06,88,1000
2026-07-16 16:52:00+00:00,64420.10,64464.28,64420.10,64440.80,79,1000
2026-07-16 16:53:00+00:00,64440.23,64451.39,64423.04,64431.13,74,1000
2026-07-16 16:54:00+00:00,64432.07,64446.32,64404.72,64425.46,95,1000
2026-07-16 16:55:00+00:00,64425.97,64461.57,64417.09,64457.71,90,1000
2026-07-16 16:56:00+00:00,64455.50,64477.72,64445.87,64468.84,78,1000
2026-07-16 16:57:00+00:00,64468.36,64483.92,64452.04,64473.45,71,1000
2026-07-16 16:58:00+00:00,64474.28,64490.00,64422.93,64451.39,106,1000
2026-07-16 16:59:00+00:00,64450.87,64455.03,64423.01,64427.73,71,1000
2026-07-16 17:00:00+00:00,64427.29,64438.79,64370.45,64370.45,91,1000
2026-07-16 17:01:00+00:00,64370.38,64401.66,64357.28,64384.43,92,1000
2026-07-16 17:02:00+00:00,64380.94,64380.94,64315.37,64330.96,103,1000
2026-07-16 17:03:00+00:00,64330.47,64346.84,64320.01,64320.83,89,1000
2026-07-16 17:04:00+00:00,64324.95,64356.31,64319.43,64332.28,82,1000
2026-07-16 17:05:00+00:00,64332.12,64332.12,64293.40,64308.43,83,1000
2026-07-16 17:06:00+00:00,64307.36,64311.41,64237.90,64260.70,108,1000
2026-07-16 17:07:00+00:00,64261.89,64300.41,64261.89,64275.80,84,1000
2026-07-16 17:08:00+00:00,64276.04,64342.85,64276.04,64329.01,77,1000
2026-07-16 17:09:00+00:00,64328.47,64329.63,64250.08,64262.30,82,1000
2026-07-16 17:10:00+00:00,64264.42,64278.91,64193.87,64210.87,115,1000
2026-07-16 17:11:00+00:00,64211.68,64230.08,64195.21,64211.97,86,1000
2026-07-16 17:12:00+00:00,64202.63,64228.86,64195.00,64226.68,77,1000
2026-07-16 17:13:00+00:00,64227.70,64246.73,64204.05,64216.48,77,1000
2026-07-16 17:14:00+00:00,64217.34,64217.34,64111.65,64118.05,118,1000
2026-07-16 17:15:00+00:00,64116.87,64192.09,64116.87,64158.57,97,1000
2026-07-16 17:16:00+00:00,64157.43,64176.84,64120.00,64154.10,120,1000
2026-07-16 17:17:00+00:00,64144.55,64160.18,64041.72,64116.06,148,1000
2026-07-16 17:18:00+00:00,64116.71,64144.86,64065.37,64142.60,102,1000
2026-07-16 17:19:00+00:00,64143.40,64169.56,64127.95,64169.56,74,1000
2026-07-16 17:20:00+00:00,64169.45,64196.19,64127.41,64132.52,102,1000
2026-07-16 17:21:00+00:00,64132.92,64167.70,64132.16,64135.50,84,1000
2026-07-16 17:22:00+00:00,64135.78,64188.40,64130.95,64172.55,81,1000
2026-07-16 17:23:00+00:00,64172.54,64188.94,64159.84,64185.16,86,1000
2026-07-16 17:24:00+00:00,64185.36,64190.15,64155.29,64155.29,77,1000
2026-07-16 17:25:00+00:00,64151.31,64151.31,64081.01,64103.68,94,1000
2026-07-16 17:26:00+00:00,64102.71,64169.17,64067.93,64126.59,106,1000
